frameid,x1,y1,x2,y2
1360,298,103,314,120
1361,298,103,314,120
1362,297,102,314,120
1363,295,102,313,120
1364,297,102,314,120
1365,295,102,313,120
1366,295,102,313,120
1367,295,103,312,120
1368,296,103,312,120
1369,295,103,313,120
1370,295,102,313,120
1371,295,103,313,120
1372,293,103,311,120
1373,295,102,312,120
1374,293,102,311,120
1375,293,103,311,120
1376,293,103,311,120
1377,293,103,311,120
1378,293,103,311,120
1379,292,105,311,120
1380,293,105,311,120
1381,293,105,311,120
1382,292,105,311,120
1383,293,105,311,120
1384,294,105,310,120
1385,294,105,310,120
1386,292,105,311,123
1387,292,105,310,123
1388,290,105,309,123
1389,290,104,309,121
1390,290,104,309,121
1391,290,104,309,124
1392,292,105,308,123
1393,291,105,309,123
1394,290,105,309,123
1395,290,105,309,123
1396,289,105,307,123
1397,291,105,309,123
1398,288,106,307,123
1399,288,106,308,124
1400,288,106,308,124
1401,289,105,306,123
1402,288,105,306,123
1403,288,107,307,125
1404,288,107,306,125
1405,289,106,306,124
1406,288,106,306,123
1407,286,106,305,124
1408,286,106,305,124
1409,286,108,305,126
1410,287,108,305,123
1411,286,106,305,124
1412,286,108,305,126
1413,286,108,306,126
1414,286,109,305,126
1415,284,108,303,126
1416,284,108,303,126
1417,286,108,304,126
1418,286,108,304,126
1419,285,107,303,127
1420,284,109,303,127
1421,284,109,303,127
1422,283,107,301,127
1423,281,109,302,127
1424,282,109,302,127
1425,282,108,302,129
1426,281,109,302,129
1427,281,110,301,128
1428,281,109,301,129
1429,281,109,301,127
1430,280,109,299,127
1431,281,109,301,127
1432,280,108,299,129
1433,280,108,300,129
1434,279,108,300,129
1435,277,108,299,129
1436,279,109,300,129
1437,278,108,298,129
1438,277,108,298,129
1439,277,110,298,131
1440,278,110,297,130
1441,279,109,297,129
1442,278,109,297,129
1443,277,109,298,129
1444,275,109,296,130
1445,276,109,298,130
1446,276,109,298,132
1447,275,109,296,132
1448,274,109,297,130
1449,274,108,297,132
1450,274,109,297,132
1451,274,109,297,132
1452,274,110,297,131
1453,274,110,298,133
1454,272,110,295,134
1455,273,112,295,133
1456,273,110,295,134
1457,274,110,294,134
1458,273,111,294,132
1459,273,110,295,134
1460,273,110,295,134
1461,271,111,293,135
1462,270,112,294,135
1463,269,112,294,135
1464,271,115,293,135
1465,271,112,293,135
1466,271,114,292,135
1467,270,114,292,135
1468,269,115,290,136
1469,268,116,291,137
1470,269,115,290,136
1471,268,116,291,137
1472,267,115,289,136
1473,269,116,290,137
1474,268,116,288,136
1475,266,117,289,138
1476,266,117,289,138
1477,266,117,290,140
1478,267,117,289,138
1479,268,118,288,139
1480,267,117,288,138
1481,266,118,288,141
1482,266,117,288,141
1483,264,117,288,141
1484,264,118,288,141
1485,263,118,288,141
1486,264,119,288,143
1487,264,118,286,142
1488,264,119,287,143
1489,261,118,286,142
1490,262,120,288,144
1491,261,121,286,144
1492,262,120,286,144
1493,260,120,287,144
1494,261,121,286,144
1495,262,119,286,145
1496,262,121,285,145
1497,263,121,284,145
1498,261,123,286,144
1499,259,121,285,145
1500,259,124,285,147
1501,260,121,284,147
1502,260,123,284,147
1503,260,124,284,147
1504,259,123,284,147
1505,259,125,285,149
1506,259,124,284,148
1507,260,126,284,147
1508,260,126,284,147
1509,260,125,283,148
1510,260,125,283,149
1511,260,125,282,149
1512,260,126,282,150
1513,258,126,281,150
1514,258,126,281,150
1515,259,127,281,150
1516,258,126,281,150
1517,258,127,281,151
1518,258,128,282,152
1519,257,129,282,153
1520,255,129,280,153
1521,255,127,281,153
1522,254,129,281,153
1523,255,128,281,154
1524,255,129,281,153
1525,255,130,281,154
1526,254,129,281,156
1527,255,130,280,156
1528,255,130,280,156
1529,254,130,281,154
1530,254,130,280,156
1531,254,131,281,158
1532,252,131,279,158
1533,252,131,279,157
1534,251,131,280,158
1535,252,133,280,159
1536,252,133,279,157
1537,252,133,279,157
1538,251,135,280,159
1539,249,133,279,159
1540,250,135,278,159
1541,250,135,278,159
1542,249,134,278,160
1543,250,136,278,160
1544,250,136,278,160
1545,250,137,277,161
1546,250,137,277,161
1547,251,137,277,161
1548,249,139,275,160
1549,248,138,276,162
1550,247,140,277,164
1551,247,139,276,163
1552,248,139,276,165
1553,249,139,275,163
1554,249,139,275,165
1555,248,140,276,167
1556,247,142,277,166
1557,247,142,275,168
1558,247,141,276,168
1559,246,141,276,168
1560,246,141,277,168
1561,246,142,276,168
1562,245,142,277,169
1563,245,142,277,169
1564,245,141,277,171
1565,245,144,277,171
1566,244,143,275,173
1567,244,143,276,172
1568,243,144,273,174
1569,244,144,276,174
1570,244,144,276,174
1571,244,143,276,175
1572,245,143,274,175
1573,246,144,274,177
1574,245,144,274,177
1575,246,144,276,177
1576,244,145,275,180
1577,244,145,275,180
1578,245,144,277,180
1579,243,144,276,180
1580,244,146,278,182
1581,242,146,277,181
1582,242,145,278,183
1583,242,150,278,183
1584,242,147,278,183
1585,242,152,277,185
1586,244,147,278,186
1587,244,149,278,187
1588,242,148,277,187
1589,242,151,278,189
1590,242,153,278,192
1591,242,151,274,190
1592,244,156,275,192
1593,244,155,276,194
1594,241,156,278,198
1595,244,160,279,196
1596,244,161,275,200
1597,241,160,275,201
1598,245,161,277,202
1599,242,166,277,204
1600,241,170,278,205
1601,245,168,279,207
1602,242,172,278,207
1603,243,174,277,210
1604,246,178,277,211
1605,244,178,278,211
1606,242,182,277,215
1607,243,186,279,216
1608,245,189,277,216
1609,244,190,279,217
1610,244,192,278,219
1611,242,195,277,222
1612,244,196,279,223
1613,243,198,280,225
1614,243,199,281,228
1615,244,202,280,229
1616,241,204,281,231
1617,244,205,280,232
1618,241,208,281,235
1619,243,210,280,237
1620,245,211,279,238
1621,243,213,279,240
1622,242,216,281,243
1623,242,217,280,246
1624,243,220,279,247
1625,244,219,278,249
1626,242,222,277,252
1627,240,224,280,254
1628,243,225,280,255
1629,240,225,279,255
1630,243,229,281,256
1631,241,229,281,259
1632,243,232,280,262
1633,240,233,279,266
1634,244,236,278,265
1635,241,238,283,267
1636,240,240,280,267
1637,239,241,280,265
1638,240,242,279,268
1639,244,244,280,268
1640,241,247,281,270
1641,242,249,281,270
1642,241,250,282,271
1643,242,252,282,282
1644,240,254,282,281
1645,242,257,281,284
1646,239,254,282,287
1647,240,258,282,290
1648,242,263,278,290
1649,240,263,281,290
1650,242,266,281,291
1651,240,264,282,296
1652,242,267,281,291
1653,241,268,281,294
1654,240,270,279,297
1655,240,271,280,294
1656,237,275,281,300
1657,242,274,280,297
1658,239,273,281,303
1659,241,274,281,306
1660,240,278,279,307
1661,240,281,280,311
1662,240,285,281,314
1663,239,284,280,308
1664,237,286,279,312
1665,240,288,280,309
1666,237,289,279,312
1667,240,291,279,312
1668,239,293,281,314
1669,239,294,280,315
1670,239,295,280,316
1671,239,298,280,316
1672,242,303,281,326
1673,240,303,281,332
1674,240,305,282,333
1675,243,308,281,338
1676,240,306,282,339
1677,240,309,282,339
1678,243,312,282,342
1679,242,314,282,344
1680,242,318,282,345
1681,248,320,281,347
1682,243,317,281,349
1683,242,318,285,351
1684,243,320,281,353
1685,242,322,282,355
1686,242,324,282,351
1687,240,326,282,359
1688,240,332,284,362
1689,237,330,284,366
1690,239,332,284,362
1691,239,334,284,363
1692,240,341,282,368
1693,236,338,284,375
1694,240,341,282,377
1695,241,342,282,369
1696,240,343,284,370
1697,240,346,284,373
1698,240,347,282,380
1699,239,350,282,386
1700,240,351,282,381
1701,245,354,285,387
1702,242,357,284,387
1703,243,360,282,392
1704,239,362,284,395
1705,245,362,282,396
1706,240,363,282,396
1707,242,366,282,396
1708,242,365,282,399
1709,245,366,281,401
1710,242,368,282,401
1711,240,368,282,402
1712,243,372,282,402
1713,240,372,282,402
1714,240,374,284,408
1715,242,374,285,414
1716,240,375,284,413
1717,239,374,284,414
1718,242,374,284,417
1719,245,378,284,419
1720,242,375,285,420
1721,243,375,284,417
1722,243,377,284,419
1723,246,378,284,416
1724,245,378,284,414
1725,242,374,285,417
1726,242,377,288,416
1727,246,375,287,411
1728,245,375,285,410
1729,240,371,291,416
1730,243,372,290,411
1731,246,372,288,410
1732,246,370,288,403
1733,245,371,285,410
1734,245,372,288,411
1735,248,369,288,408
1736,246,371,288,408
1737,243,371,291,408
1738,246,371,290,408
1739,249,371,290,410
1740,249,371,287,408
1741,248,372,293,405
1742,246,366,291,410
1743,248,368,293,404
1744,248,357,293,404
1745,243,356,294,402
1746,245,353,294,399
1747,243,353,293,398
1748,243,350,294,399
1749,245,351,294,393
1750,243,350,296,401
1751,242,347,291,392
1752,249,347,300,395
1753,243,348,296,393
1754,246,345,294,392
1755,246,345,294,389
1756,245,344,294,393
1757,243,342,294,387
1758,239,338,293,389
1759,248,342,291,387
1760,249,348,291,390
1761,251,338,290,386
1762,248,338,290,386
1763,249,339,287,384
1764,247,329,292,383
1765,249,333,290,386
1766,245,333,287,380
1767,252,335,285,380
1768,252,335,288,374
1769,249,336,293,381
1770,245,330,294,375
1771,247,322,292,375
1772,244,327,295,375
1773,246,324,291,380
1774,246,323,294,377
1775,245,323,293,374
1776,247,322,293,375
1777,251,321,290,372
1778,245,324,291,374
1779,250,317,292,370
1780,252,321,290,372
1781,242,320,291,374
1782,245,318,294,372
1783,242,320,291,371
1784,242,312,294,375
1785,243,314,293,376
1786,242,315,294,378
1787,245,317,288,371
1788,244,319,292,373
1789,242,320,293,374
1790,243,320,291,372
1791,240,320,288,374
1792,236,315,290,372
1793,245,318,287,375
1794,243,323,288,371
1795,246,320,290,372
1796,242,319,293,372
1797,245,311,294,374
1798,245,315,288,369
1799,242,315,288,369
1800,246,310,293,373
1801,245,312,288,374
1802,237,317,290,372
1803,242,315,290,371
1804,245,317,290,366
1805,243,314,293,371
1806,243,312,293,369
1807,243,312,287,363
1808,246,311,290,372
1809,243,311,287,362
1810,240,309,291,371
1811,248,317,290,368
1812,243,315,287,374
1813,237,311,288,372
1814,243,314,290,369
1815,249,314,285,366
1816,244,307,292,367
1817,243,309,288,371
1818,243,315,287,366
1819,248,306,293,369
1820,246,304,293,366
1821,244,303,292,366
1822,242,303,293,365
1823,243,304,293,364
1824,245,308,291,368
1825,242,311,291,368
1826,246,309,293,372
1827,249,312,290,362
1828,245,311,288,368
1829,237,308,290,366
1830,245,301,291,363
1831,246,300,294,363
1832,245,300,291,363
1833,245,302,291,365
1834,243,302,290,363
1835,237,309,290,360
1836,244,309,292,363
1837,243,310,293,363
1838,244,306,292,363
1839,248,308,290,366
1840,246,315,288,360
1841,242,302,290,362
1842,242,303,290,371
1843,242,306,290,365
1844,243,303,290,366
1845,243,308,288,365
1846,242,302,288,365
1847,243,305,290,366
1848,242,305,288,365
1849,245,308,288,363
1850,242,306,291,362
1851,243,306,291,368
1852,243,312,290,366
1853,239,303,288,368
1854,236,311,291,365
1855,243,303,290,365
1856,242,308,288,366
1857,248,311,290,363
1858,240,306,291,362
1859,246,309,290,365
1860,246,306,290,362
1861,243,299,290,362
1862,242,303,291,360
